customer_id,application_id,application_hour,application_day_of_week,account_open_year,referral_code,random_noise_1,num_login_sessions,num_customer_service_calls,has_mobile_app,paperless_billing,preferred_contact_encoded,account_status_encoded,age,annual_income,employment_length,employment_type,education,marital_status,num_dependents,credit_score,num_credit_accounts,oldest_credit_line_age,oldest_account_age_months,total_credit_limit,num_delinquencies_2yrs,num_inquiries_6mo,recent_inquiry_count,num_public_records,num_collections,account_diversity_index,state,regional_unemployment_rate,regional_median_income,regional_median_rent,housing_price_index,cost_of_living_index,previous_zip_code,loan_term,interest_rate,loan_to_value_ratio,loan_officer_id,marketing_campaign,loan_amount,loan_purpose,origination_channel,loan_type,monthly_income,existing_monthly_debt,monthly_payment,debt_to_income_ratio,debt_service_ratio,payment_to_income_ratio,credit_utilization,revolving_balance,credit_usage_amount,available_credit,total_monthly_debt_payment,annual_debt_payment,loan_to_annual_income,total_debt_amount,monthly_free_cash_flow
106285,571215,19,1,2018,REF7509,-1.4182106346332803,8,4,1,0,1,0,39,51200.0,1.6,0,4,1,5,723,12,10.6,127.2,93600.0,0.0,2,2,0,0,0.314,WI,4.4,60000,1500.0,102.0,80.0,733,36,0.1205,0.0,1093,I,26700.0,3,1,0,4266.67,1650.15,887.46,0.6,0.59,0.21,0.51,48016.8,48016.8,45583.2,2537.61,30451.32,0.52,74716.8,1729.06
106286,569636,8,0,2020,REF0000,0.7595245987617059,9,3,1,1,0,3,29,25500.0,5.7,0,3,1,1,674,5,11.0,132.0,73200.0,0.0,2,2,0,0,0.226,NJ,5.3,82000,2030.0,127.0,114.0,948,24,0.1223,0.0,1016,T,24500.0,0,1,0,2125.0,487.1,1155.93,0.77,0.77,0.54,0.44,32208.0,32208.0,40992.0,1643.03,19716.36,0.96,56708.0,481.97
106287,545934,15,6,2021,REF2970,0.3883516057141232,20,0,1,0,0,0,49,84100.0,6.5,2,1,1,1,726,20,6.9,82.80000000000001,124800.0,0.0,1,1,0,0,0.383,TX,4.4,61000,1590.0,110.0,80.0,913,360,0.0735,0.817,998,D,214500.0,1,2,1,7008.33,412.34,1477.85,0.27,0.27,0.21,0.61,76377.6,76377.6,48422.4,1890.19,22682.28,2.55,290877.6,5118.14
106288,583769,4,3,2020,REF7104,-1.423160482860773,2,1,1,1,0,3,31,111300.0,4.3,0,4,0,2,724,11,13.0,156.0,76500.0,0.0,1,1,0,0,0.38,FL,4.8,55000,1320.0,112.0,101.0,278,360,0.0576,0.749,1079,C,76400.0,1,3,1,9275.0,2561.29,446.34,0.32,0.32,0.05,0.73,55998.0,55998.0,20502.0,3007.63,36091.56,0.69,132398.0,6267.37
106289,620568,21,6,2022,REF0000,1.7058486264741035,9,2,0,0,0,3,47,28100.0,2.3,1,3,0,0,689,2,8.5,102.0,51500.0,0.0,2,2,1,0,0.218,FL,4.6,55000,1370.0,118.0,83.0,268,48,0.1108,0.0,1077,G,21600.0,5,2,0,2341.67,329.96,559.1,0.38,0.38,0.24,0.12,6283.0,6283.0,45217.0,889.06,10668.72,0.77,27883.0,1452.61
106290,636815,22,5,2019,REF0000,-0.266296997924912,7,0,1,1,0,0,22,20000.0,4.4,3,4,1,1,704,14,4.0,48.0,32200.0,0.0,2,2,0,0,0.384,CA,5.5,75000,2050.0,157.0,116.0,213,0,0.18,0.0,1043,Z,1400.0,4,2,2,1666.67,94.3,42.0,0.08,0.08,0.02,0.89,28625.8,28625.8,3574.2,136.3,1635.6,0.07,30025.8,1530.37
106291,580222,14,0,2020,REF0000,1.0562141935882066,5,2,1,1,0,2,23,42300.0,2.6,0,1,0,0,730,18,3.7,44.400000000000006,127400.0,0.0,0,0,0,0,0.421,TN,3.8,53000,1370.0,114.0,93.0,860,36,0.1059,0.0,1067,Q,24300.0,3,2,0,3525.0,564.57,790.84,0.38,0.38,0.22,0.39,49431.2,49431.2,77968.8,1355.41,16264.92,0.57,73731.2,2169.59
106292,635562,23,4,2014,REF2900,-0.7340777106174892,6,1,1,0,0,4,36,28300.0,2.7,2,4,1,3,710,8,4.1,49.2,24400.0,0.0,2,2,0,0,0.199,IL,5.3,65000,1330.0,104.0,86.0,282,360,0.0737,0.697,1066,G,331000.0,6,2,1,2358.0,326.35,2285.01,1.11,1.11,0.97,0.26,6392.8,6392.8,18007.2,2611.36,31336.32,11.7,337392.8,-253.03
106293,625182,11,1,2012,REF1143,-1.8770774935671368,7,1,1,1,0,2,39,62500.0,5.4,0,1,2,1,738,16,9.6,115.2,93900.0,0.0,3,3,0,0,0.312,NY,4.5,72000,1650.0,147.0,122.0,823,360,0.0527,0.81,1001,D,199000.0,6,2,1,5208.0,834.46,1101.35,0.37,0.37,0.21,0.4,37747.8,37747.8,56152.2,1935.81,23229.72,3.18,236747.8,3272.52
106294,546101,0,0,2017,REF0000,1.476144122892411,3,2,1,1,0,4,33,20000.0,3.3,0,3,0,1,648,14,12.5,150.0,49200.0,0.0,3,3,0,0,0.433,MO,3.6,55000,1170.0,99.0,90.0,209,360,0.0964,0.722,1058,V,191300.0,1,3,1,1667.0,188.84,1628.13,1.09,1.09,0.98,0.29,14415.6,14415.6,34784.4,1816.97,21803.64,9.56,205715.6,-150.3
106295,563745,7,5,2023,REF0000,-1.2503727985369746,8,0,0,1,1,1,42,20000.0,0.8,0,1,1,2,709,9,8.7,104.4,26700.0,0.0,2,2,0,0,0.26,VA,3.8,74000,1760.0,128.0,111.0,308,360,0.0705,0.725,1083,I,346200.0,6,3,1,1666.67,322.65,2314.91,1.58,1.58,1.39,0.44,11614.5,11614.5,15085.5,2637.56,31650.72,17.31,357814.5,-970.89
106296,603136,4,5,2011,REF0000,0.8114872582387753,4,0,0,1,1,2,45,20300.0,8.8,1,1,1,1,632,15,5.4,64.80000000000001,40400.0,0.0,0,0,0,0,0.293,NC,4.4,54000,1240.0,112.0,84.0,940,0,0.2087999999999999,0.0,1048,Z,10700.0,4,1,2,1691.67,272.17,321.0,0.35,0.35,0.19,0.54,21856.4,21856.4,18543.6,593.17,7118.04,0.53,32556.4,1098.5
106297,622782,12,4,2016,REF0000,-2.0566341111117272,5,2,1,1,1,0,38,52200.0,5.2,0,0,1,1,760,19,7.1,85.19999999999999,56000.0,0.0,1,1,0,0,0.504,FL,4.2,55000,1300.0,112.0,97.0,140,0,0.1607,0.0,1083,Z,5800.0,4,1,2,4350.0,497.03,174.0,0.15,0.15,0.04,0.6,33544.0,33544.0,22456.0,671.03,8052.36,0.11,39344.0,3678.97
106298,629548,22,2,2023,REF0000,0.2643790366398548,7,0,1,0,0,3,35,60700.0,0.7,0,3,0,2,715,3,14.7,176.39999999999998,109300.0,0.0,3,3,0,0,0.298,MA,4.1,81000,1950.0,142.0,120.0,859,0,0.1848999999999999,0.0,1097,P,2700.0,4,3,2,5058.33,1135.76,81.0,0.24,0.24,0.02,0.36,39675.9,39675.9,69624.1,1216.76,14601.12,0.04,42375.9,3841.57
106299,589489,22,0,2020,REF0000,1.3954403500323995,8,2,1,1,0,1,35,73400.0,8.3,1,0,0,1,728,4,13.6,163.2,52900.0,0.0,0,0,0,1,0.297,CA,5.6,75000,1730.0,151.0,115.0,492,0,0.1739,0.0,1048,W,9100.0,4,2,2,6117.0,1634.4,273.0,0.31,0.31,0.04,0.19,10051.0,10051.0,42849.0,1907.4,22888.8,0.12,19151.0,4209.27
106300,591634,18,0,2014,REF0000,0.8550023507620043,7,0,0,1,1,3,40,64300.0,10.5,0,2,1,1,742,13,8.3,99.6,175700.0,0.0,2,2,1,0,0.346,CA,5.5,75000,1670.0,158.0,124.0,850,360,0.0668,0.809,1045,X,269500.0,1,1,1,5358.0,1736.77,1735.45,0.65,0.65,0.32,0.07,11596.2,11596.2,164103.8,3472.22,41666.64,4.19,281096.2,1886.11
106301,619759,10,6,2013,REF1055,0.9909664940432727,6,1,1,1,1,0,38,27200.0,3.0,1,3,1,1,713,8,5.5,66.0,63400.0,0.0,2,2,0,0,0.216,FL,4.9,55000,1270.0,111.0,93.0,650,36,0.1002,0.0,1077,X,8600.0,0,3,0,2267.0,653.71,277.58,0.41,0.41,0.12,0.32,20478.2,20478.2,42921.8,931.29,11175.48,0.32,29078.2,1335.38
106302,601963,6,3,2023,REF0000,-1.739116371856751,8,1,1,0,1,0,25,22000.0,7.4,0,3,0,0,738,7,7.0,84.0,69700.0,0.0,2,2,0,0,0.23,PA,4.4,61000,1710.0,98.0,89.0,755,0,0.158,0.0,1009,M,7600.0,4,2,2,1833.33,109.54,228.0,0.18,0.18,0.12,0.38,26695.1,26695.1,43004.9,337.54,4050.48,0.35,34295.1,1495.79
106303,565013,2,1,2013,REF0000,-1.0736003270381222,7,1,1,0,1,4,52,95400.0,9.2,2,2,2,0,831,14,13.8,165.60000000000002,113000.0,0.0,1,1,0,0,0.333,MI,4.8,57000,1440.0,89.0,79.0,400,48,0.0971,0.0,1073,R,22000.0,0,3,0,7950.0,1384.48,554.92,0.24,0.24,0.07,0.2,22148.0,22148.0,90852.0,1939.4,23272.8,0.23,44148.0,6010.6
106304,629884,13,1,2020,REF2190,-0.9083438916858506,18,0,1,1,1,4,72,20000.0,7.2,0,1,1,1,790,18,4.2,50.400000000000006,38400.0,0.0,0,0,0,0,0.434,NY,5.2,72000,1690.0,127.0,114.0,139,60,0.1084,0.0,1003,F,18700.0,7,3,0,1666.67,252.9,405.09,0.4,0.39,0.24,0.62,23923.2,23923.2,14476.8,657.99,7895.88,0.94,42623.2,1008.68
106305,600362,21,1,2019,REF0000,0.8114090029494289,7,4,1,1,0,3,40,61500.0,4.3,0,1,0,0,723,3,1.9,22.8,109600.0,0.0,0,0,0,0,0.247,PA,4.7,61000,1440.0,94.0,81.0,620,36,0.1038,0.0,1012,A,14600.0,0,3,0,5125.0,1084.35,473.71,0.3,0.3,0.09,0.83,91296.8,91296.8,18303.2,1558.06,18696.72,0.24,105896.8,3566.94
106306,584214,5,1,2020,REF8501,0.4567191872439459,7,1,1,1,1,2,25,44400.0,6.4,2,0,1,2,722,9,7.0,84.0,44000.0,0.0,1,1,0,0,0.334,PA,4.2,61000,1570.0,97.0,74.0,936,0,0.1704,0.0,1009,G,8400.0,4,1,2,3700.0,1111.66,252.0,0.37,0.37,0.07,0.55,24156.0,24156.0,19844.0,1363.66,16363.92,0.19,32556.0,2336.34
106307,608716,8,5,2012,REF0000,-0.7348020329967,10,1,1,1,0,4,29,20000.0,8.0,1,1,1,0,654,10,6.1,73.19999999999999,50300.0,0.0,0,0,0,0,0.282,OH,4.8,56000,1450.0,89.0,82.0,396,36,0.1363,0.0,1043,K,13500.0,2,1,0,1667.0,99.01,458.98,0.34,0.33,0.28,0.81,40893.9,40893.9,9406.1,557.99,6695.88,0.68,54393.9,1108.68
106308,558077,18,6,2020,REF0000,0.4847170774192791,4,2,1,1,0,2,24,20000.0,4.3,0,4,0,1,693,12,4.2,50.400000000000006,48900.0,0.0,2,2,0,0,0.382,NY,5.0,72000,2150.0,136.0,110.0,634,48,0.107,0.0,996,U,9700.0,0,1,0,1666.67,245.77,249.29,0.3,0.3,0.15,0.76,37164.0,37164.0,11736.0,495.06,5940.72,0.48,46864.0,1171.61
106309,571556,14,5,2023,REF0000,1.1458828334749087,14,0,0,0,0,3,51,40800.0,10.9,0,4,1,1,774,10,12.1,145.2,55700.0,0.0,2,2,0,0,0.314,MO,3.7,55000,1220.0,94.0,79.0,773,360,0.0361,0.79,1051,R,430600.0,6,3,1,3400.0,265.16,1960.12,0.65,0.65,0.58,0.61,33921.3,33921.3,21778.7,2225.28,26703.36,10.55,464521.3,1174.72
106310,609147,22,0,2019,REF0000,-0.14780956375528,14,1,1,1,0,4,44,116400.0,2.6,0,3,1,1,766,6,6.9,82.80000000000001,140900.0,0.0,1,1,0,0,0.241,IN,4.4,55000,1320.0,89.0,73.0,137,0,0.1707,0.0,1045,Q,11200.0,4,1,2,9700.0,867.3,336.0,0.12,0.12,0.04,0.39,55232.8,55232.8,85667.2,1203.3,14439.6,0.1,66432.8,8496.7
106311,603272,5,2,2015,REF0000,0.4063429307768825,4,3,1,0,0,1,39,71500.0,10.8,2,0,1,2,752,15,12.8,153.60000000000002,233100.0,0.0,2,2,0,0,0.46,TX,4.6,61000,1410.0,94.0,74.0,188,48,0.1027999999999999,0.0,1005,Q,14300.0,5,1,0,5958.33,1827.4,364.61,0.37,0.37,0.06,0.12,29137.5,29137.5,203962.5,2192.01,26304.12,0.2,43437.5,3766.32
106312,582566,14,2,2014,REF0000,0.461580517218319,11,4,1,0,1,3,48,53600.0,4.9,0,1,1,2,670,10,4.7,56.400000000000006,122000.0,0.0,3,3,0,0,0.354,OH,4.7,56000,1300.0,80.0,74.0,656,180,0.0616,0.888,1046,W,286500.0,1,2,1,4466.67,1031.84,2442.49,0.78,0.78,0.55,0.47,57218.0,57218.0,64782.0,3474.33,41691.96,5.35,343718.0,992.34
106313,600572,16,2,2019,REF0000,-0.5435324990215802,8,0,1,1,1,1,33,20000.0,2.9,0,3,1,0,672,11,15.0,180.0,49400.0,0.0,3,3,1,0,0.355,FL,4.1,55000,1290.0,124.0,103.0,340,60,0.1208,0.0,1077,K,13200.0,0,2,0,1666.67,393.29,294.16,0.41,0.41,0.18,0.43,21192.6,21192.6,28207.4,687.45,8249.4,0.66,34392.6,979.22
106314,626326,3,3,2012,REF0000,-1.4587400029980924,9,1,1,1,0,2,33,69200.0,1.6,0,1,0,0,707,17,13.4,160.8,194700.0,0.0,2,2,0,0,0.408,CA,5.6,75000,1780.0,160.0,133.0,779,360,0.0628,0.936,1042,C,129600.0,1,1,1,5766.67,1248.31,800.5,0.36,0.36,0.14,0.19,37577.1,37577.1,157122.9,2048.81,24585.72,1.87,167177.1,3717.86
106315,570673,1,5,2014,REF2011,1.793870005403808,6,3,1,1,0,0,43,49100.0,3.4,0,2,2,0,738,12,18.1,217.2,110800.0,0.0,3,3,0,0,0.39,MI,5.3,57000,1200.0,95.0,73.0,947,24,0.0964,0.0,1077,Y,9600.0,0,1,0,4091.67,1060.91,441.4,0.37,0.37,0.11,0.56,61604.8,61604.8,49195.2,1502.31,18027.72,0.2,71204.8,2589.36
106316,575448,0,2,2018,REF0000,0.1717632090824166,16,4,0,0,0,0,60,32500.0,7.9,0,2,1,1,722,12,23.4,280.79999999999995,83800.0,0.0,2,2,0,0,0.469,TN,4.2,53000,1500.0,105.0,90.0,204,24,0.1211999999999999,0.0,1066,B,18700.0,5,1,0,2708.33,792.08,881.32,0.62,0.62,0.32,0.34,28408.2,28408.2,55391.8,1673.4,20080.8,0.58,47108.2,1034.93
106317,630170,1,4,2023,REF0000,-1.852069948519756,12,1,1,1,0,2,39,58800.0,3.7,0,4,0,2,747,1,13.5,162.0,67100.0,0.0,2,2,0,0,0.32,CA,5.5,75000,2070.0,159.0,121.0,266,60,0.0852999999999999,0.0,1047,F,21800.0,7,1,0,4900.0,914.92,447.58,0.28,0.28,0.09,0.53,35831.4,35831.4,31268.6,1362.5,16350.0,0.37,57631.4,3537.5
106318,620044,6,4,2013,REF0000,-0.0942892082563091,7,5,1,1,1,2,33,61900.0,9.2,0,1,1,1,693,3,4.8,57.6,117800.0,0.0,2,2,0,0,0.094,NY,5.0,72000,1730.0,152.0,115.0,293,60,0.1309,0.0,1001,H,9200.0,5,1,0,5158.33,1390.92,209.75,0.31,0.31,0.04,0.57,66910.4,66910.4,50889.6,1600.67,19208.04,0.15,76110.4,3557.66
106319,545152,6,6,2018,REF0000,1.5253113897025503,4,2,1,1,0,0,41,70800.0,8.3,0,2,2,0,681,3,14.6,175.2,56600.0,0.0,0,0,1,1,0.306,TX,4.3,61000,1400.0,99.0,87.0,239,0,0.1973,0.0,1002,V,13600.0,4,1,2,5900.0,1333.48,408.0,0.3,0.3,0.07,0.34,19413.8,19413.8,37186.2,1741.48,20897.76,0.19,33013.8,4158.52
106320,544932,8,3,2023,REF0000,0.757427893997458,11,1,1,1,0,0,44,20000.0,3.1,0,1,1,2,657,8,12.8,153.60000000000002,12400.0,0.0,2,2,0,0,0.254,TX,4.5,61000,1390.0,109.0,82.0,711,0,0.186,0.0,1002,K,16200.0,4,3,2,1666.67,395.56,486.0,0.53,0.53,0.29,0.33,4104.4,4104.4,8295.6,881.56,10578.72,0.81,20304.4,785.11
106321,618821,8,3,2012,REF0000,0.1829654397700952,6,0,1,1,1,3,38,38600.0,0.0,0,3,0,0,686,13,9.2,110.4,91900.0,0.0,0,0,0,0,0.266,VA,3.9,74000,1780.0,124.0,101.0,163,36,0.1278999999999999,0.0,1083,S,17900.0,2,3,0,3216.67,526.05,601.31,0.35,0.35,0.19,0.71,65432.8,65432.8,26467.2,1127.36,13528.32,0.46,83332.8,2089.31
106322,636462,22,2,2013,REF0000,0.2876761934005865,10,4,1,1,0,0,49,108700.0,5.7,0,4,2,1,743,15,11.1,133.2,166300.0,0.0,3,3,0,0,0.31,CA,6.1,75000,2140.0,166.0,135.0,164,36,0.106,0.0,1049,K,7900.0,5,1,0,9058.0,3009.48,257.14,0.36,0.36,0.03,0.55,92130.2,92130.2,74169.8,3266.62,39199.44,0.07,100030.2,5791.71
106323,607237,5,6,2012,REF0000,0.7805764958723779,8,3,1,0,0,4,56,33700.0,5.0,1,4,0,0,767,9,16.2,194.4,75700.0,0.0,1,1,0,1,0.331,NY,4.8,72000,1730.0,139.0,116.0,352,0,0.1515,0.0,1005,J,9700.0,4,2,2,2808.33,289.69,291.0,0.21,0.21,0.1,0.51,38758.4,38758.4,36941.6,580.69,6968.28,0.29,48458.4,2227.64
106324,627096,10,6,2011,REF0000,1.7038073755621908,8,1,1,1,0,1,37,92600.0,7.4,0,0,0,0,788,1,6.1,73.19999999999999,152300.0,0.0,3,3,0,1,0.094,AZ,4.8,58000,1510.0,110.0,90.0,541,48,0.1011,0.0,1086,D,10600.0,7,2,0,7716.67,2325.74,269.4,0.34,0.34,0.04,0.59,90313.9,90313.9,61986.1,2595.14,31141.68,0.11,100913.9,5121.53
106325,588743,17,0,2018,REF0000,-0.0982901409551537,8,4,1,1,0,1,30,44000.0,5.6,0,2,0,1,691,1,9.5,114.0,64000.0,1.0,1,1,0,0,0.255,TX,4.4,61000,1730.0,112.0,90.0,380,0,0.1777,0.0,1002,U,10000.0,4,2,2,3666.67,618.35,300.0,0.25,0.25,0.08,0.37,23680.0,23680.0,40320.0,918.35,11020.2,0.23,33680.0,2748.32
106326,545134,2,2,2015,REF0000,0.73808828675953,6,1,1,0,1,0,23,20000.0,1.5,3,4,0,0,639,12,5.0,60.0,21300.0,0.0,7,7,0,0,0.237,WA,5.3,78000,1790.0,163.0,132.0,484,60,0.1197,0.0,1053,L,16600.0,5,2,0,1667.0,548.48,369.01,0.55,0.55,0.22,0.64,13525.5,13525.5,7774.5,917.49,11009.88,0.83,30125.5,749.18
106327,615187,20,0,2013,REF0000,0.7025909405520958,12,1,0,0,1,1,62,20000.0,5.2,0,3,0,0,734,14,9.1,109.2,40600.0,0.0,3,3,0,0,0.35,OH,4.9,56000,1490.0,90.0,75.0,778,360,0.0433,0.89,1038,Q,102400.0,1,3,1,1666.67,257.06,508.55,0.46,0.46,0.3,0.34,13966.4,13966.4,26633.6,765.61,9187.32,5.12,116366.4,901.06
106328,601676,12,1,2010,REF0000,-1.084230837536612,8,1,1,0,0,2,54,30700.0,11.1,0,4,1,0,739,13,8.1,97.2,78600.0,0.0,2,2,0,0,0.434,IL,4.8,65000,1760.0,95.0,82.0,797,48,0.1155,0.0,1063,I,4600.0,2,1,0,2558.33,737.4,120.12,0.34,0.34,0.05,0.4,31125.6,31125.6,47474.4,857.52,10290.24,0.15,35725.6,1700.81
106329,554363,23,6,2023,REF0000,-0.0331665345592992,9,2,1,1,0,2,47,40400.0,0.0,0,4,1,5,709,17,6.5,78.0,111200.0,0.0,3,3,0,0,0.343,TX,4.0,61000,1590.0,107.0,91.0,492,360,0.0593,0.829,1004,U,70200.0,6,1,1,3366.67,275.57,417.73,0.21,0.21,0.12,0.54,59492.0,59492.0,51708.0,693.3,8319.6,1.74,129692.0,2673.37
106330,609180,10,2,2015,REF0000,1.5520896352375326,5,0,1,0,1,0,46,43500.0,6.6,0,1,1,0,819,5,14.3,171.60000000000002,121000.0,0.0,0,0,0,0,0.271,TX,4.7,61000,1520.0,121.0,101.0,774,0,0.1653,0.0,1003,G,14100.0,4,2,2,3625.0,206.0,423.0,0.17,0.17,0.12,0.17,20449.0,20449.0,100551.0,629.0,7548.0,0.32,34549.0,2996.0
106331,594892,17,4,2016,REF0000,0.98950326843552,11,1,1,0,1,0,40,59800.0,5.9,0,1,1,1,707,9,16.0,192.0,127300.0,0.0,0,0,0,0,0.353,NY,4.8,72000,1670.0,138.0,111.0,884,180,0.0623,0.944,998,O,187400.0,1,2,1,4983.33,653.49,1604.77,0.45,0.45,0.32,0.42,53338.7,53338.7,73961.3,2258.26,27099.12,3.13,240738.7,2725.07
106332,620912,10,0,2017,REF5758,-0.7574098086989854,10,1,1,1,0,3,47,126300.0,8.0,0,2,1,0,761,12,9.5,114.0,130800.0,0.0,3,3,0,0,0.291,NC,4.0,54000,1250.0,105.0,99.0,750,0,0.1714999999999999,0.0,1052,I,5000.0,4,1,2,10525.0,2482.79,150.0,0.25,0.25,0.01,0.65,85150.8,85150.8,45649.2,2632.79,31593.48,0.04,90150.8,7892.21
106333,550292,19,2,2020,REF0000,0.0086918740850325,11,2,1,1,1,4,32,55500.0,9.6,1,1,0,1,715,7,6.5,78.0,45900.0,0.0,1,1,0,0,0.275,IN,4.6,55000,1280.0,103.0,78.0,353,48,0.1169999999999999,0.0,1039,B,27500.0,2,2,0,4625.0,549.4,720.14,0.27,0.27,0.16,0.51,23592.6,23592.6,22307.4,1269.54,15234.48,0.5,51092.6,3355.46
106334,631630,0,6,2023,REF0000,0.8922913349253566,5,1,0,1,0,4,30,80900.0,5.4,0,1,0,1,755,9,9.8,117.6,79900.0,0.0,2,2,0,0,0.265,CA,5.3,75000,1570.0,157.0,127.0,100,360,0.0675,0.843,1041,Z,182800.0,1,2,1,6742.0,495.31,1185.64,0.25,0.25,0.18,0.33,26207.2,26207.2,53692.8,1680.95,20171.4,2.26,209007.2,5060.72
106335,553350,1,4,2013,REF0000,-0.4622460778983283,13,1,1,1,0,0,52,25600.0,9.6,3,2,2,1,682,15,15.5,186.0,50300.0,0.0,1,1,0,0,0.367,MA,4.2,81000,2080.0,149.0,132.0,787,36,0.1186,0.0,1094,T,8300.0,2,1,0,2133.0,630.76,275.12,0.42,0.42,0.13,0.76,38177.7,38177.7,12122.3,905.88,10870.56,0.32,46477.7,1227.45
106336,621243,22,6,2022,REF0000,0.5255065263287332,18,1,1,1,0,2,49,49400.0,2.3,0,1,1,1,707,3,7.4,88.80000000000001,61700.0,0.0,1,1,0,0,0.234,TN,4.0,53000,1210.0,102.0,83.0,403,0,0.1826,0.0,1071,U,9800.0,4,3,2,4116.67,238.62,294.0,0.13,0.13,0.07,0.33,20484.4,20484.4,41215.6,532.62,6391.44,0.2,30284.4,3584.05
106337,546726,10,3,2020,REF2952,-1.016162771605288,8,3,0,0,0,3,46,75000.0,8.6,2,4,1,0,769,8,8.5,102.0,191700.0,0.0,2,2,0,0,0.378,VA,3.9,74000,1800.0,132.0,111.0,950,360,0.0625,0.729,1086,X,286400.0,6,2,1,6250.0,1389.93,1763.41,0.5,0.5,0.28,0.58,110610.9,110610.9,81089.1,3153.34,37840.08,3.82,397010.9,3096.66
106338,547146,0,0,2011,REF4373,-1.722853250852988,16,1,1,1,0,0,40,145200.0,6.1,0,2,2,2,767,6,6.5,78.0,276700.0,0.0,0,0,0,0,0.305,WA,4.6,78000,1880.0,164.0,133.0,819,0,0.1775,0.0,1049,U,8300.0,4,2,2,12100.0,2224.34,249.0,0.2,0.2,0.02,0.43,118981.0,118981.0,157719.0,2473.34,29680.08,0.06,127281.0,9626.66
106339,560642,4,0,2021,REF0000,-0.3178278130436556,18,2,0,0,0,2,49,55400.0,1.7,2,4,1,1,706,5,4.0,48.0,167500.0,0.0,1,1,0,0,0.186,CA,5.2,75000,1990.0,162.0,132.0,741,36,0.1135999999999999,0.0,1048,U,16200.0,7,1,0,4616.67,442.41,533.13,0.21,0.21,0.12,0.42,71187.5,71187.5,96312.5,975.54,11706.48,0.29,87387.5,3641.13
106340,548030,7,1,2015,REF0000,-1.165592192166038,7,3,1,0,1,0,49,31300.0,5.5,3,4,1,1,713,10,6.5,78.0,72100.0,0.0,4,4,0,0,0.274,PA,4.5,61000,1320.0,97.0,79.0,581,360,0.0689,0.88,1009,A,324700.0,1,2,1,2608.0,774.45,2136.3,1.12,1.12,0.82,0.45,32445.0,32445.0,39655.0,2910.75,34929.0,10.37,357145.0,-302.42
106341,572510,8,1,2014,REF9936,-0.0808627273633015,14,4,0,1,0,3,43,65300.0,10.5,0,0,1,0,700,11,17.8,213.6,194000.0,0.0,2,2,0,0,0.482,FL,4.9,55000,1250.0,122.0,96.0,742,180,0.0564,0.576,1081,B,189000.0,1,3,1,5441.67,578.48,1558.36,0.39,0.39,0.29,0.75,145112.0,145112.0,48888.0,2136.84,25642.08,2.89,334112.0,3304.83
106342,587055,5,4,2017,REF0000,1.1340012506107584,11,2,0,1,0,2,44,67400.0,5.1,0,4,1,2,731,12,8.9,106.8,121200.0,0.0,3,3,0,0,0.322,FL,5.1,55000,1150.0,113.0,91.0,620,360,0.0532,0.949,1081,D,339800.0,6,3,1,5616.67,408.78,1891.15,0.41,0.41,0.34,0.48,57933.6,57933.6,63266.4,2299.93,27599.16,5.04,397733.6,3316.74
106343,581369,5,2,2020,REF9151,-0.2777723222259445,7,0,1,0,0,2,29,53000.0,9.1,0,4,1,2,735,2,3.2,38.400000000000006,38500.0,0.0,1,1,0,0,0.112,TX,4.0,61000,1480.0,103.0,77.0,278,48,0.1153,0.0,1002,N,3500.0,5,2,0,4416.67,1528.96,91.36,0.37,0.37,0.02,0.29,11203.5,11203.5,27296.5,1620.32,19443.84,0.07,14703.5,2796.35
106344,604294,11,2,2013,REF0000,0.029514004064627,4,1,1,0,0,0,35,30800.0,7.5,0,3,1,0,637,9,7.8,93.6,72800.0,0.0,2,2,0,0,0.272,TX,4.0,61000,1470.0,106.0,81.0,503,24,0.1256,0.0,1005,O,21800.0,5,1,0,2566.67,167.79,1031.91,0.47,0.47,0.4,0.93,67558.4,67558.4,5241.6,1199.7,14396.4,0.71,89358.4,1366.97
106345,615949,20,0,2010,REF0000,0.9381208425104396,5,2,0,1,0,1,37,31800.0,8.6,2,2,1,2,645,5,5.2,62.400000000000006,65500.0,1.0,1,1,0,0,0.274,MD,4.6,84000,2080.0,130.0,112.0,455,0,0.2071,0.0,1075,W,8100.0,4,1,2,2650.0,720.02,243.0,0.36,0.36,0.09,0.62,40544.5,40544.5,24955.5,963.02,11556.24,0.25,48644.5,1686.98
106346,559767,2,2,2022,REF0000,-1.8016711486192287,15,2,1,1,0,2,60,20000.0,2.0,0,4,1,3,664,12,1.6,19.200000000000003,55000.0,0.0,1,1,0,0,0.196,CA,5.8,75000,1910.0,160.0,124.0,112,360,0.088,0.838,1046,G,371200.0,1,2,1,1667.0,546.68,2933.5,2.09,2.09,1.76,0.32,17710.0,17710.0,37290.0,3480.18,41762.16,18.56,388910.0,-1813.51
106347,608712,19,0,2020,REF3746,1.4525991560690514,10,1,1,0,0,0,33,44800.0,10.7,0,2,1,2,763,1,6.0,72.0,89200.0,0.0,0,0,0,0,0.121,WI,4.2,60000,1610.0,96.0,82.0,440,12,0.1205,0.0,1088,E,9600.0,5,1,0,3733.33,420.22,853.17,0.34,0.34,0.23,0.24,21675.6,21675.6,67524.4,1273.39,15280.68,0.21,31275.6,2459.94
